title,title_en,code,status,country,genre,open
퍼지,Purge,20134691,개봉,"핀란드,에스토니아",드라마,2014-05-29
킹 켈리,King Kelly,20149024,개봉,미국,코미디,2014-05-29
크로싱 오버,Crossing Over,20098173,개봉,미국,드라마,2014-05-29
차가운 장미,Before the Winter Chill,20148681,개봉,프랑스,드라마,2014-05-29
젊은 엄마 2,young mother 2,20148698,개봉,한국,"드라마,멜로/로맨스,판타지",2014-05-29
인 데어 스킨,In Their Skin,20149106,개봉,캐나다,스릴러,2014-05-29
오큘러스,Oculus,20148686,개봉,미국,"미스터리,공포(호러),스릴러",2014-05-29
몬스터즈,Monsters,20148878,개봉,영국,"SF,드라마,스릴러",2014-05-29
말레피센트,Maleficent,20148383,개봉,미국,"액션,어드벤처,드라마",2014-05-29
극장판 루팡 3세 VS 명탐정 코난,Lupin The 3rd VS Detective Conan The Movie,20148648,개봉,일본,애니메이션,2014-05-29
관능소녀 복수단,Girls Against Boys,20149087,개봉,미국,스릴러,2014-05-29
SX 테잎,SX TAPE,20148756,개봉,미국,공포(호러),2014-05-29
비밀의 화방,,20136739,개봉,한국,"드라마,멜로/로맨스",2013-12-12
몽정애-꿈 속의 여인,,20136998,개봉,한국,"멜로/로맨스,드라마",2013-12-31
화려한 외출,Love Lesson,20134233,개봉,한국,드라마,2013-12-05
포화속의 우정,Generation War,20147728,개봉,독일,"전쟁,드라마",2014-02-27
트릭,Tricked,20135999,개봉,네덜란드,"드라마,스릴러",2013-11-21
위기의 남자들,Whole lotta Sole,20135932,개봉,영국,"코미디,액션",2013-11-21
마드모아젤 C,Mademoiselle C,20134532,개봉,프랑스,다큐멘터리,2014-01-02
블랙 가스펠,Black Gospel,20131245,개봉,한국,드라마,2013-11-14
데이 앤 나이트,Day and Night,20135406,개봉,오스트리아,드라마,2013-10-31
러빙 이비자: 섹슈얼아일랜드,Loving Ibiza,20135710,개봉,네덜란드,"드라마,성인물(에로),코미디",2013-11-14
잔다라: 더 비기닝,Jan Dara: The Beginning,20132241,개봉,태국,"멜로/로맨스,드라마",2013-09-05
메콩호텔,Mekong Hotel,20147449,개봉,"영국,태국","드라마,다큐멘터리",2014-02-13
허니,Honey,20132743,개봉,"터키,독일,프랑스",드라마,2013-09-26
벤다 빌릴리,BENDA BILILI!,20133413,개봉,프랑스,다큐멘터리,2013-10-17
플라스틱 섹스,,20123363,개봉,한국,성인물(에로),2012-12-26
천국의 전쟁,Battle In Heaven,20048736,개봉,"멕시코,벨기에,프랑스,독일",드라마,2012-04-12
007 스카이폴,SKYFALL,20113461,개봉,"미국,영국",액션,2012-10-26
베일,Veil,20125318,개봉,한국,미스터리,2013-12-05
화피 2,Painted Skin 2,20135141,개봉,중국,"액션,판타지,드라마,스릴러",2014-01-29
강시: 리거모티스,Rigor Mortis,20148995,개봉,홍콩,공포(호러),2014-05-22
투 워리어스,Warriors Two,20149066,개봉,홍콩,"액션,드라마",2014-05-22
케이트 맥콜,The Trials Of Cate McCall,20148835,개봉,미국,"스릴러,드라마",2014-05-22
온리 포 유,A Case of You,20149064,개봉,미국,멜로/로맨스,2014-05-22
엑스맨: 데이즈 오브 퓨처 패스트,X-Men: Days of Future Past,20147669,개봉,미국,"액션,판타지,SF,어드벤처",2014-05-22
대지진 2014,Super Eruption,20149054,개봉,미국,SF,2014-05-22
밀월도 가는 길,Mirage,20112018,개봉,한국,"드라마,미스터리,판타지",2012-03-08
트랜스포머 3,Transformers :The Dark Side of the Moon,20110659,개봉,미국,"액션,어드벤처",2011-06-29
차이나 블루,,20122761,개봉,한국,"드라마,멜로/로맨스",2012-12-13
클라우드 아틀라스,Cloud Atlas,20124024,개봉,"미국,독일","SF,판타지",2013-01-09
침입자들 : 로봇의 역습,Echo Drive,20148967,개봉,미국,"액션,드라마,SF",2014-05-15
닌자걸의 정사,Lady Ninfa Hatsuki,20148850,개봉,일본,"멜로/로맨스,드라마",2014-05-08
아워 이디엇 브라더,Our Idiot Brother,20120943,개봉,미국,"드라마,가족,코미디",2012-11-29
나비와 바다,Sea of Butterfly,20125431,개봉,한국,다큐멘터리,2013-01-24
하펫 꿈나라 모험,The Happets,20148664,개봉,스페인,애니메이션,2014-05-15
파라다이스,Paradise,20148983,개봉,미국,"코미디,드라마",2014-05-15
월 스트리트: 분노의 복수,Assault On Wall Street,20148966,개봉,캐나다,"액션,스릴러",2014-05-15
슈퍼스톰,Seattle Superstorm,20148849,개봉,미국,"SF,액션",2014-05-15
고질라,Godzilla,20147874,개봉,미국,"액션,SF",2014-05-15
헬벤더스: 최후의 성전,Hellbenders,20148814,개봉,미국,"공포(호러),스릴러",2014-05-01
군사통제구역 팔이공지대,DISTRICT820,20130686,개봉,한국,"미스터리,스릴러",2013-07-25
밤의 여왕,Queen of the Night,20123384,개봉,한국,"멜로/로맨스,코미디",2013-10-17
붉은 가족,Red Family,20135405,개봉,한국,"드라마,액션",2013-11-06
팔스타프,FALSTAFF,20147257,개봉,미국,공연,2014-04-19
블러드 타이즈,Blood Ties,20147883,개봉,"프랑스,미국","범죄,액션,드라마",2014-03-27
온 더 로드,On the Road,20147969,개봉,"미국,프랑스,영국","어드벤처,드라마",2014-03-27
파르지팔,Parsifal,20138405,개봉,독일,공연,2013-05-16
토스카,Tosca,20137042,개봉,독일,공연,2013-04-13
카르멘,Carmen,20121601,개봉,독일,공연,2012-11-10
오텔로,Otello,20136743,개봉,독일,공연,2013-12-21
안드레아 세니에,Andrea Chenier,20123247,개봉,독일,공연,2013-01-19
안나 볼레나,Anna Bolena,20135402,개봉,독일,공연,2013-02-28
아이다,Aida,20123155,개봉,독일,공연,2012-12-22
레퀴엠,Messa da requiem,20133770,개봉,독일,공연,2013-10-19
화양: 당대최고수전,Lovers are gamblers,20136814,개봉,대만,"판타지,멜로/로맨스",2013-12-12
혈적자: 황제암살단,The Guillotines,20135765,개봉,중국,"액션,드라마",2013-11-14
해결사,Force,20134381,개봉,인도,"액션,멜로/로맨스",2013-01-24
타인의 아내를 사랑하다,AFINIDADES,20134271,개봉,스페인,"멜로/로맨스,코미디,스릴러",2014-01-09
친구의 아내를 탐하다,The Holy Quaternity,20139042,개봉,체코,코미디,2013-05-31
저속희극,Vulgaria,20121079,개봉,홍콩,"코미디,드라마",2013-10-31
아웃포스트 : 블랙선,OUTPOST 2:BLACK SUN,20139243,개봉,영국,"스릴러,액션",2013-06-20
레닌그라드: 900일간의 전투,Leningrad,20122801,개봉,"러시아,영국","전쟁,드라마",2013-01-20
논스톱: 분노의 질주,Combustion,20136498,개봉,스페인,"액션,스릴러",2013-11-28
나폴레옹 토레스전투,Lines of Wellington,20135766,개봉,포르투갈,"전쟁,드라마",2013-11-14
스위니,The Sweeney,20134072,개봉,영국,"액션,범죄,드라마",2014-04-17
신의 전사,God's Slave,20148234,개봉,"베네수엘라,아르헨티나","액션,스릴러",2014-04-17
두갈: 마법의 회전목마,The Magic Roundabout,20058765,개봉,영국,"애니메이션,코미디,어드벤처,가족,판타지",2014-03-06
우리 엄마는 돌리파튼,The Year Dolly Parton Was My Mom,20131081,개봉,캐나다,"코미디,드라마",2013-08-04
트랜센던스,Transcendence,20130522,개봉,미국,"SF,액션,드라마",2014-05-14
소원택시,Secret Travel,20133661,개봉,한국,"드라마,코미디",2013-10-04
붉은 바캉스 검은 웨딩 2,Red Vacance Black Wedding 2,20131109,개봉,한국,스릴러,2013-11-28
둠스데이 2014,Meteor Storm,20148852,개봉,미국,SF,2014-05-08
수호지: 천하대인,Chai Jin,20148613,개봉,중국,액션,2014-05-08
히트맨 NO.2 : 살인면허,Interview With a Hitman,20148615,개봉,영국,"스릴러,액션",2014-05-08
엠파이어 스테이트,Empire State,20148629,개봉,미국,액션,2014-05-08
라스트베가스,Last Vegas,20147683,개봉,미국,코미디,2014-05-08
소녀의 음란한 밀회,The Days of Homegirls,20148774,개봉,일본,"멜로/로맨스,드라마",2014-04-29
방콕 킥복서,Bangkok Bound,20148711,개봉,미국,"스릴러,드라마,미스터리",2014-04-30
탑캣: 뉴욕 대소동,Top Cat,20148663,개봉,"멕시코,아르헨티나,영국","애니메이션,액션,코미디",2014-04-24
추격,Deep Dark Canyon,20148797,개봉,미국,"액션,드라마,스릴러",2014-04-24
패밀리 S다이어리,Madly In Love,20148622,개봉,네덜란드,멜로/로맨스,2014-04-24
수호지: 명포배선,The Impartial Judge,20148714,개봉,중국,액션,2014-05-01
007 북경특급 2,Forbiddin City Cop,19968258,개봉,홍콩,"코미디,액션",2014-05-01
"의궤, 8일간의 축제 3D",8 days: the two faces of feast,20148494,개봉,한국,다큐멘터리,2014-04-17
잡가소수,Knockabout,20148747,개봉,홍콩,액션,2014-05-01
뽕똘,Ppong ddol,20101247,개봉,한국,"드라마,코미디",2011-08-25
치한열차,Reliable Person,20148572,개봉,일본,성인물(에로),2014-04-17
음란한 하숙집 여주인,Tsubameso,20148610,개봉,일본,"드라마,성인물(에로)",2014-04-17
나이트 오브 더 데드,Knight Of the Dead,20148395,개봉,미국,공포(호러),2014-04-17
하얀 아오자이,The White Silk Dress,20100085,개봉,베트남,드라마,2010-02-25
미라클맨,Sympathy For Delicious,20148414,개봉,미국,"코미디,드라마",2014-04-17
디아즈: 이 피를 지우지 말라,Diaz: Don't Clean Up This Blood,20147681,개봉,이탈리아,드라마,2014-04-17
페이퍼맨,Paper Man,20148589,개봉,미국,"코미디,드라마",2014-05-01
킬엠올,Kill 'em All,20148750,개봉,미국,"액션,범죄",2014-05-01
잔다라 더 피날레,Jan Dara: The Finale,20148690,개봉,태국,"드라마,멜로/로맨스",2014-05-01
몬스터 왕국,Beyond Beyond,20148277,개봉,"스웨덴,덴마크","애니메이션,어드벤처",2014-05-01
리오 2,Rio 2,20138962,개봉,미국,"애니메이션,코미디,어드벤처",2014-05-01
도쿄 파이브 걸,Tokyo Five Girls,20148411,개봉,일본,성인물(에로),2014-04-16
극장판: 타이거 앤 버니,TIGER & BUNNY -The Beginning,20134789,개봉,일본,"애니메이션,액션",2013-02-28
토스카나 웨딩,TUSCAN WEDDING,20148708,개봉,네덜란드,멜로/로맨스,2014-04-30
그랜드 피아노,Grand Piano,20148208,개봉,스페인,스릴러,2014-04-17
미나의 비밀 섹스,Deco Truck Gal Mina,20148707,개봉,일본,"멜로/로맨스,드라마",2014-04-23
런어웨이걸의 정사,Runaway girl VS Zombies,20148614,개봉,일본,멜로/로맨스,2014-04-16
3억원에 낙찰된 여자,A WOMAN BOUGHT IN AN AUCTION,20147573,개봉,일본,성인물(에로),2014-04-16
불륜 온천 여행,A longed-for older sister tempts me,20148410,개봉,일본,성인물(에로),2014-04-23
귀신을 보는 눈: 동안,The Child’s Eye,20148612,개봉,홍콩,공포(호러),2014-04-24
여자의 정사,Behaving Badly,20148517,개봉,미국,"드라마,코미디,멜로/로맨스",2014-04-17
F.O.E.: 에프.오.이.,Force of Execution,20148730,개봉,미국,액션,2014-04-24
피의 만우절,Bloody April Fools,20148630,개봉,스페인,공포(호러),2014-04-24
마이 와이프의 은밀한 제안,Stimulant Called Jealousy,20148574,개봉,일본,성인물(에로),2014-04-10
천재 강아지 미스터 피바디,Mr. Peabody & Sherman,20133601,개봉,미국,"애니메이션,어드벤처,가족",2014-04-24
미션 13,13 Sins,20148552,개봉,미국,"공포(호러),스릴러",2014-04-24
룸메이트,Roommate,20148498,개봉,일본,스릴러,2014-04-24
넥스트 제네레이션 패트레이버,The Next Generation: Patlabor,20148551,개봉,일본,"액션,SF",2014-04-24
맛,,20137077,개봉,한국,"멜로/로맨스,드라마",2014-01-16
파가니니: 악마의 바이올리니스트,Paganini: The Devil’s Violinist,20136805,개봉,"독일,이탈리아","드라마,뮤지컬",2014-04-23
언싱커블,Unthinkable,20098194,개봉,미국,"드라마,스릴러",2014-04-23
어메이징 스파이더맨 2,The Amazing Spider-Man 2,20135661,개봉,미국,"액션,판타지",2014-04-23
포르노 메이커,MY TRIP BACK TO THE DARK SIDE,20148328,개봉,미국,드라마,2014-04-10
은밀하게 음란하게,,20148492,개봉,한국,멜로/로맨스,2014-04-10
슈퍼히어로의 진실,Bigger Stronger Faster,20148348,개봉,미국,다큐멘터리,2014-04-10
가자! 장미여관으로 2 - 갈증,,20148535,개봉,한국,멜로/로맨스,2014-04-10
유부녀의 상상간음,WIFE'S INSTINCT,20147574,개봉,일본,성인물(에로),2014-04-09
조교신세계,A longed-for older sister tempts me2,20148189,개봉,일본,성인물(에로),2014-04-09
베요네타-블러디 페이트,beyonetta : bloody fate,20148554,개봉,일본,애니메이션,2014-04-09
내 여자친구의 결혼식,Bridesmaids,20112121,개봉,미국,코미디,2011-08-25
왕의 이름으로 2,In The Name Of The King 2,20148462,개봉,독일,"액션,어드벤처,드라마,판타지",2014-04-03
은밀한 가족,Miss Violence,20148213,개봉,그리스,드라마,2014-04-10
악의교전,Lesson of the Evil,20131247,개봉,일본,스릴러,2013-08-29
존은 끝에 가서 죽는다,John Dies at the End,20147799,개봉,미국,"코미디,공포(호러)",2014-03-13
유우나의 부드러운 사랑,Heart Throbs,20147575,개봉,일본,성인물(에로),2014-04-02
선배 애인의 유혹,A longed-for older sister tempts me,20148191,개봉,일본,성인물(에로),2014-04-02
그녀의 은밀한 향기,Finger to steal into,20148190,개봉,일본,성인물(에로),2014-04-02
영주의 애인,Belle du seigneur,20148649,개봉,프랑스,"드라마,멜로/로맨스",2014-04-17
슈퍼미니,Minuscule: Valley of the Lost Ants,20147694,개봉,프랑스,"애니메이션,액션,어드벤처",2014-04-10
이디야와 얼음왕국의 전설,The Legend of Sarila,20147557,개봉,캐나다,"애니메이션,어드벤처",2014-02-27
에픽 : 숲속의 전설,Epic,20138202,개봉,미국,"애니메이션,어드벤처",2013-08-07
신부의 아이들,The Priest's Children,20148463,개봉,크로아티아,코미디,2014-04-17
수호지-강호의 장청,Mengzhou Gangster,20148555,개봉,중국,액션,2014-04-17
거꾸로 된 파테마,Patema Inverted,20148518,개봉,일본,애니메이션,2014-04-17
아워즈,Hours,20148212,개봉,미국,"드라마,스릴러",2014-04-16
다이버전트,Divergent,20147283,개봉,미국,"SF,판타지,액션,멜로/로맨스",2014-04-16
니드 포 스피드,Need for Speed,20148232,개봉,미국,"액션,범죄,드라마,스릴러",2014-04-16
갤로워커: 블레이드의 귀환,Gallowwalkers,20098177,개봉,미국,"액션,판타지",2014-04-10
헤라클레스 : 레전드 비긴즈,The legend of Hercules,20147609,개봉,미국,"액션,판타지",2014-04-10
수호지-강철 보갑,Saving from Death Situation,20148380,개봉,중국,액션,2014-04-10
비.에이.패스: 불륜의 늪,B.A. Pass,20148012,개봉,인도,드라마,2014-04-10
마녀사냥꾼,witching and bitching,20148412,개봉,스페인,판타지,2014-04-10
더 체이스,Mea Culpa,20148068,개봉,프랑스,"액션,스릴러",2014-04-10
녀녀녀,,20136578,개봉,한국,"멜로/로맨스,코미디",2014-04-10
레커스,Wreckers,20147787,개봉,영국,멜로/로맨스,2014-04-03
꼬마영웅 경찰차 프로디2,Ploddy The Police Car on the Case,20147848,개봉,노르웨이,"애니메이션,어드벤처",2014-03-20
초원의 왕 도제,The Tibetan Dog,20136736,개봉,일본,"애니메이션,어드벤처",2014-03-27
르누아르,Renoir,20133142,개봉,프랑스,드라마,2014-02-13
체르노빌 다이어리,Chernobyl Diaries,20147567,개봉,미국,"공포(호러),스릴러",2014-02-13
"괜찮아, 정말 괜찮아","Fine, Totally Fine",20090727,개봉,일본,"코미디,드라마",2010-05-20
오빠가 돌아왔다,Total Messed Family,20116046,개봉,한국,"코미디,드라마",2014-03-20
조난자들,Intruders,20131841,개봉,한국,"미스터리,스릴러",2014-03-06
불륜 현장,CURSE M,20148382,개봉,일본,"드라마,멜로/로맨스",2014-04-02
일대종사,The Grandmaster,20139072,개봉,중국,"액션,드라마",2013-08-22
고스트 킬러: 모니카,MONIKA,20148031,개봉,미국,"액션,범죄,스릴러",2014-03-27
론 서바이버,Lone Survivor,20147953,개봉,미국,"액션,드라마,스릴러",2014-04-02
짱구는 못말려 극장판：엄청 맛있어! B급 음식 서바이벌!,Crayon Shin-chan: Baka-uma! B-kyu Gourmet Survival!!,20147971,개봉,일본,애니메이션,2014-04-03
세이빙 미스터 뱅크스,Saving Mr. Banks,20147509,개봉,"미국,영국,호주","코미디,드라마",2014-04-03
리얼리티: 꿈의 미로,Reality,20147722,개봉,"이탈리아,프랑스",드라마,2014-04-03
리댁티드,Redacted,20078705,개봉,"미국,캐나다","전쟁,액션",2014-04-03
컴퍼니 유 킵,The Company You Keep,20134658,개봉,미국,스릴러,2013-12-05
미피의 동물원 보물찾기,Miffy the movie,20148211,개봉,네덜란드,애니메이션,2014-03-27
고양이 소녀,,20136414,개봉,한국,"멜로/로맨스,드라마",2013-11-28
청춘학당 : 풍기문란 보쌈 야사,A Case of Bachelor Abduction,20148071,개봉,한국,"멜로/로맨스,코미디",2014-03-27
스티븐 시걸의 CIA,TRUE JUSTICE SEASON2 : BLOOD ALLEY,20148130,개봉,미국,"액션,범죄,드라마",2014-03-20
아로마 마사지의 유혹,FANCY MASSAGE SALON,20147577,개봉,일본,성인물(에로),2014-03-19
교수님의 은밀한 강요,Confession of soft fair skin provoking it,20148093,개봉,일본,성인물(에로),2014-03-19
토스카,TOSCA,20147261,개봉,미국,공연,2014-03-15
"마진 콜: 24시간, 조작된 진실",Margin Call,20122901,개봉,미국,"스릴러,드라마",2013-01-03
사이드 이펙트,Side Effects,20139723,개봉,미국,"스릴러,범죄,드라마",2013-07-11
스프링 브레이커스,Spring Breakers,20138955,개봉,미국,"코미디,드라마,범죄",2013-07-25
재팬아나운서 나나세,SECRET LIFE OF NANASE,20147571,개봉,일본,성인물(에로),2014-03-13
여의사: 욕망의 진료실,Temptation Clinic,20148070,개봉,일본,"성인물(에로),드라마",2014-03-13
수영복 불륜정사,Pictured Stepsister,20147578,개봉,일본,성인물(에로),2014-03-13
우리에겐 교황이 있다,We Have a Pope,20134462,개봉,"이탈리아,프랑스","드라마,코미디",2013-05-02
배틀로얄 극악소년원,Nensho Battle Royal,20147910,개봉,일본,"액션,드라마",2014-03-11
밤의 이야기,Tales Of The Night,20125567,개봉,프랑스,"애니메이션,판타지",2012-11-29
사랑에 빠진 것처럼,Like Someone in Love,20138604,개봉,"프랑스,일본,이란",드라마,2013-10-17
카니발 - 피의 만찬,We Are What We Are,20148227,개봉,미국,"스릴러,드라마,공포(호러)",2014-03-27
천주정,A Touch of Sin,20136295,개봉,중국,"액션,드라마",2014-03-27
아이스맨,The Iceman,20147690,개봉,미국,"범죄,드라마,스릴러",2014-03-27
아바타 정글의 비밀,Jungle Master,20148168,개봉,중국,"애니메이션,액션,어드벤처",2014-03-27
메이지가 알고 있었던 일,What Maisie Knew,20130701,개봉,미국,드라마,2014-03-27
도서관 전쟁,Library Wars,20147884,개봉,일본,"멜로/로맨스,판타지,액션",2014-03-27
고스트 패밀리: 구출 대작전,The Great Ghost Rescue,20148050,개봉,영국,"판타지,어드벤처",2014-03-27
오르가즘 다이어리,Orgasm Diaries,20136306,개봉,영국,"멜로/로맨스,드라마",2013-12-05
테레사 팔머의 감금,Restraint,20135838,개봉,호주,스릴러,2013-11-28
마테호른,Matterhorn,20136806,개봉,네덜란드,"드라마,코미디",2014-01-09
스파이크,Spike,20135368,개봉,프랑스,애니메이션,2013-12-05
글로리아,Gloria,20135462,개봉,"칠레,스페인","드라마,코미디",2013-12-05
스콜피온 인 러브,Scorpion in Love,20148069,개봉,스페인,"액션,드라마",2014-03-21
위대한 비행,The Great Flight,20120261,개봉,한국,다큐멘터리,2012-10-18
피카소: 명작스캔들,Picasso's Gang,20147955,개봉,스페인,"드라마,코미디",2014-03-20
프라이버시,Closed Circuit,20147872,개봉,"영국,미국",스릴러,2014-03-20
트리쉬나,Trishna,20130689,개봉,영국,멜로/로맨스,2014-03-20
존 라베 : 난징 대학살,John Rabe,20098371,개봉,독일,"전쟁,드라마",2014-03-20
솔로,Solo,20147556,개봉,캐나다,"공포(호러),스릴러",2014-03-20
사랑이 필요할 때,Touchy Feely,20147692,개봉,미국,드라마,2014-03-20
러브 인 비즈니스클래스,Love is in the air,20147687,개봉,프랑스,멜로/로맨스,2014-03-20
더 파크랜드,Parkland,20147685,개봉,미국,미스터리,2014-03-20
노아,Noah,20133602,개봉,미국,"어드벤처,드라마,판타지",2014-03-20
불륜의 맛,YOKO NAMINO2 LOVE IS OVER,20136330,개봉,일본,"멜로/로맨스,드라마,코미디",2013-11-21
누구나 제 명에 죽고 싶다,Your Time is UP,20120105,개봉,한국,"드라마,액션",2013-03-14
설인,When Winter Screams,20129211,개봉,한국,"판타지,스릴러",2013-03-14
뒷담화: 감독이 미쳤어요,Behind the Camera,20120106,개봉,한국,드라마,2013-02-28
분노의 윤리학,An Ethics Lesson,20128747,개봉,한국,"스릴러,드라마",2013-02-21
화창한 그날들,,20147954,개봉,한국,스릴러,2014-03-14
불량경찰4: 부정부패소탕작전,Torrente 4,20148008,개봉,스페인,액션,2014-03-06
폭유!수영교실,PEEPED AT SWIMMING POOL,20147572,개봉,일본,성인물(에로),2014-03-06
메이드하녀-금단의봉사,Maids in love - Fascinating service,20147579,개봉,일본,성인물(에로),2014-03-06
캡틴 필립스,Captain Phillips,20132821,개봉,미국,"액션,드라마",2013-10-23
남자사용설명서,How to Use Guys with Secret Tips,20126087,개봉,한국,"코미디,멜로/로맨스",2013-02-14
남쪽으로 튀어,South Bound,20125990,개봉,한국,"코미디,드라마",2013-02-06
다이애나,Diana,20133603,개봉,"영국,프랑스,스웨덴,벨기에","드라마,멜로/로맨스",2014-03-06
비포 : 하늘을 나는 강아지의 모험,VIPO : Adventures Of The Flying Dog,20147806,개봉,이스라엘,"애니메이션,어드벤처",2014-03-13
원 챈스,One Chance,20147693,개봉,"영국,미국","코미디,드라마",2014-03-13
사이보그프린세스,009-1: The End of the Beginning,20148047,개봉,일본,SF,2014-03-13
더 뮬: 죽음의 질주,The Mule,20147724,개봉,미국,"스릴러,범죄",2014-03-13
디셈버,December,20127466,개봉,한국,"멜로/로맨스,드라마",2014-02-20
올 이즈 로스트,All Is Lost,20132722,개봉,미국,드라마,2013-11-07
미하엘 콜하스의 선택,Michael Kohlhaas,20147302,개봉,"프랑스,독일",드라마,2014-02-27
위험한 패밀리,The Family,20136935,개봉,"미국,프랑스","코미디,범죄,스릴러",2014-01-22
스턱 인 러브,Stuck in Love,20147584,개봉,미국,"코미디,드라마,멜로/로맨스",2014-02-20
"극장판 포켓몬스터 베스트위시: 신의 속도 게노세크트, 뮤츠의 각성",Pokemon the Movie: Genesect and the Legend Awakened,20134592,개봉,일본,"애니메이션,어드벤처",2014-01-09
라스트 에너미,Dead Drop,20147901,개봉,미국,"액션,범죄,드라마",2014-03-06
주윤발의 도성풍운,From Vegas to Macau,20147856,개봉,홍콩,"액션,코미디",2014-03-06
논스톱,Non-Stop,20147299,개봉,"미국,프랑스",액션,2014-02-27
라이프 오브 시몬,Simon and the Oaks,20147648,개봉,"독일,스웨덴,덴마크","드라마,전쟁",2014-03-06
투 더 원더,To the Wonder,20136296,개봉,미국,"멜로/로맨스,드라마",2014-03-06
추적자,Shot Gun,20147909,개봉,일본,"범죄,드라마,액션",2014-03-06
300: 제국의 부활,300: Rise of an Empire,20147247,개봉,미국,"액션,드라마,전쟁",2014-03-06
화이팅 패밀리,,20124929,개봉,한국,"가족,드라마",2012-09-13
깔깔깔 희망버스,Jinsuk & Me,20126011,개봉,한국,다큐멘터리,2012-09-27
들개들,Stray Dogs,20147088,개봉,한국,스릴러,2014-01-23
대무생,My Kingdom,20147857,개봉,홍콩,"액션,드라마,멜로/로맨스",2014-02-27
홈 스위트 홈,Home Sweet Home,20147837,개봉,미국,스릴러,2014-02-27
노리개 시즈카 부인,UPHOLDING TRADITIONAL,20147580,개봉,일본,성인물(에로),2014-02-27
더 노즈,THE NOSE,20147258,개봉,미국,공연,2014-02-22
프리즈너스,Prisoners,20130783,개봉,미국,"범죄,드라마,스릴러",2013-10-02
투 마더스,Two Mothers,20130821,개봉,프랑스,드라마,2013-08-22
"페어웰, 마이 퀸","Farewell, My Queen",20138101,개봉,"프랑스,스페인",드라마,2013-12-05
맛있는 섹스의 기술,YOKO NAMINO,20147836,개봉,일본,드라마,2014-02-20
순결한 키리코의 정사,"Kiriko, the seductive woman",20147569,개봉,일본,성인물(에로),2014-02-20
나오코의 신혼생활 백서,HARASSED BY A STALKER,20147581,개봉,일본,성인물(에로),2014-02-20
전망 좋은 하우스 - 맛있는 섹스,,20147608,개봉,한국,"멜로/로맨스,드라마",2014-02-20
장고:분노의 추적자,Django Unchained,20126306,개봉,미국,"서부극(웨스턴),드라마",2013-03-21
테이크 쉘터,Take shelter,20122227,개봉,미국,"드라마,스릴러",2013-04-18
해피엔딩 네버엔딩,Under the Rainbow,20136297,개봉,프랑스,"코미디,멜로/로맨스",2014-02-13
충격! 번개 스와핑,EXCHANGED WIVES,20147570,개봉,일본,성인물(에로),2014-02-13
비밀과외,,20147565,개봉,한국,"멜로/로맨스,드라마",2014-02-13
그녀의 팬티스타킹,FETISH,20147582,개봉,일본,성인물(에로),2014-02-13
킹메이커,The Ides of March,20125126,개봉,미국,드라마,2012-04-19
스타렛,STARLET,20147387,개봉,미국,드라마,2014-02-20
할리우드 폭로전,What Just Happened,20078582,개봉,미국,"코미디,드라마",2014-02-06
소울 오브 락,SOUL OF ROCK,20147583,개봉,일본,코미디,2014-02-08
뇌남,The Brain Man,20130666,개봉,일본,"범죄,미스터리,액션,드라마",2014-02-27
파이오니아,Pioneer,20147850,개봉,"노르웨이,독일,스웨덴,프랑스,핀란드","액션,스릴러",2014-02-27
죽도록 아름다운 세상,It’s a Beautiful Day,20147838,개봉,일본,공포(호러),2014-02-27
와일드 영,Evil,20031193,개봉,"스웨덴,덴마크",드라마,2014-02-27
암전 2,Running Out Of Time 2,20018320,개봉,홍콩,"범죄,액션",2014-02-27
모뉴먼츠 맨: 세기의 작전,The Monuments Men,20147430,개봉,"미국,독일","액션,드라마",2014-02-27
폼페이: 최후의 날,Pompeii,20134028,개봉,"미국,독일","액션,어드벤처,드라마",2014-02-20
화이트 스톰,The White Storm,20147769,개봉,홍콩,"액션,범죄,스릴러",2014-02-20
알파: 바르셀로나 마피아,ALPHA,20147248,개봉,스페인,액션,2014-02-20
독수리오형제,Gatchaman,20147614,개봉,일본,"SF,액션",2014-02-20
로얄 어페어,A Royal Affair,20122229,개봉,"덴마크,스웨덴,독일,체코","멜로/로맨스,드라마",2012-12-27
호텔플라워즈,HOTEL FLOWERS,20147408,개봉,일본,"액션,드라마,범죄",2014-02-08
더 도어,The Door,20100795,개봉,독일,"드라마,미스터리,SF,스릴러",2010-09-02
퍼스트 나이트,First Night,20134483,개봉,영국,"코미디,뮤지컬,멜로/로맨스",2014-02-06
쇼킹잡 - 원스 어폰 어 포르노,ONCE UPON A PORN,20147468,개봉,프랑스,기타,2014-02-06
비러브드,Beloved,20134288,개봉,"프랑스,네덜란드","뮤지컬,드라마,멜로/로맨스",2013-02-14
사랑의 유효기간은 3년,Love Lasts Three Years,20147473,개봉,프랑스,"코미디,멜로/로맨스",2014-02-13
그레이브 인카운터,Grave Encounters,20127630,개봉,캐나다,"공포(호러),스릴러,미스터리",2012-08-01
매직 마이크,Magic Mike,20127706,개봉,미국,코미디,2012-08-01
벨 아미,Bel Ami,20125346,개봉,"영국,이탈리아","드라마,멜로/로맨스",2012-08-30
링컨: 뱀파이어 헌터,Abraham Lincoln: Vampire Hunter,20125338,개봉,미국,"액션,스릴러,공포(호러)",2012-08-30
차가운 열대어,Cold Fish,20128566,개봉,일본,"드라마,스릴러",2012-09-20
5쿼터,The 5th Quater,20126386,개봉,미국,드라마,2012-08-23
제이니 존스,Janie Jones,20128606,개봉,미국,드라마,2012-08-23
